"SIVIMID","DCA1","DCA2","Cluster","EUNIS","Class","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"R-P23773",-0.0481262664850002,0.119004835352709,"18","V32",5,323773,107,9811,"29TPG79","",25722,920,"Entre Casaio y O Trigal","ES","ATL_COAST","N_DUNES",80,"",NA,4,"8561","Anarrhino bellidifolii-Rumicetum indurati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.822376603,42.3530865,"3 - UTM10x10 + Elevation",920
"R-P23777",-0.109228887780644,0.388808724621322,"13","?",1,323777,112,12492,"29TPG79","29TPG7693",25724,NA,"Casoio","ES","ATL_COAST","N_DUNES",80,"W",90,4,"770","Cymbalarietum muralis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela.","      ?","No forest",-6.855415177,42.37359619,"2 - UTM1x1 + Centroid",663
"R-P23786",-0.0218203519230151,0.028492682039541,"15","V39",11,323786,69,14968,"29TPG88","29TPG8580",25727,1480,"Próximo a los lagos de La Baña, León","ES","ATL_COAST","N_DUNES",100,"W",30,100,"0","Associació-Desconeguda","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.748331028,42.25108404,"1 - UTM1x1 + Elevation",1480
"R-P23851",-0.0486070047191442,-0.0287108372703512,"6","V32",5,323851,86,11013,"29TPG79","",25699,1200,"Entre Sobradelo y Robledo","ES","ATL_COAST","N_DUNES",70,"",NA,NA,"2527","Galio parisiensis-Logfietum minimae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.885371298,42.35096596,"3 - UTM10x10 + Elevation",1200
"R-P23856",-0.0438662213264915,-0.028589046908827,"6","V15",4,323856,99,12418,"29TPG78","",25667,1020,"Entre Riodolas y Soutadoiro","ES","ATL_COAST","N_DUNES",90,"NW",30,NA,"2527a","Galio parisiensis-Logfietum minimae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.861693731,42.32115273,"3 - UTM10x10 + Elevation",1020
"R-P23857",-0.0285448736662663,-0.0119749962419972,"7","V32",5,323857,124,12328,"29TPG79","",25668,650,"Encima de Viladequinta","ES","ATL_COAST","N_DUNES",100,"SW",15,1,"8565","Vulpio bromoidis-Trifolietum glomerati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.835586063,42.37065317,"3 - UTM10x10 + Elevation",650
"R-P23859",-0.028765377320212,-0.0207245473133697,"7","V32",5,323859,108,10438,"29TPG79","",25670,920,"Cerca de Casaio desde O Trigal","ES","ATL_COAST","N_DUNES",80,"SW",10,2,"8565","Vulpio bromoidis-Trifolietum glomerati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.820716801,42.36574784,"3 - UTM10x10 + Elevation",920
"R-P23860",-0.0305620186541573,-0.0128402792614579,"7","V32",5,323860,117,12377,"29TPG79","",25671,680,"Próximo a O Trigal","ES","ATL_COAST","N_DUNES",90,"",NA,1,"8565","Vulpio bromoidis-Trifolietum glomerati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.819299807,42.34238408,"3 - UTM10x10 + Elevation",680
"R-P23867",-0.0280267731829864,-0.00700543502686435,"7","V32",5,323867,91,13229,"29TPG88","",25676,1100,"Encima de Casaio","ES","ATL_COAST","N_DUNES",100,"SW",NA,4,"8565","Vulpio bromoidis-Trifolietum glomerati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.778597476,42.31131908,"3 - UTM10x10 + Elevation",1100
"R-P23907",-0.0113370788348525,-0.0428080901999661,"1","V35",8,323907,98,12202,"29TPG88","",25921,1000,"Casaio","ES","ATL_COAST","N_DUNES",70,"",NA,1,"236","Lolio-Plantaginetum majoris","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V35   ","No forest",-6.805884296,42.32122055,"3 - UTM10x10 + Elevation",1000
"R-P23912",-0.0106534120854334,-0.0402553559343266,"1","V",8,323912,96,11663,"29TPG78","",25885,1040,"Soutadoiro","ES","ATL_COAST","N_DUNES",70,"",NA,10,"236","Lolio-Plantaginetum majoris","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V     ","No forest",-6.864005268,42.3192739,"3 - UTM10x10 + Elevation",1040
"R-P23931",0.000720266029896471,0.00181076282113846,"14","V32",5,323931,93,12818,"29TPG88","",25898,1000,"Casaio","ES","ATL_COAST","N_DUNES",90,"W",5,30,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V32   ","No forest",-6.792262196,42.29646044,"3 - UTM10x10 + Elevation",1000
"R-P23932",-0.000868430229561401,0.00166213566348905,"14","V37",9,323932,90,10054,"29TPG89","",25916,1200,"Lardeira","ES","ATL_COAST","N_DUNES",100,"",NA,10,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V37   ","No forest",-6.811675658,42.3768543,"3 - UTM10x10 + Elevation",1200
"R-P23933",-0.0040073441598866,-0.00323033063371392,"14","V37",9,323933,86,11467,"29TPG89","",25900,1200,"Lardeira","ES","ATL_COAST","N_DUNES",100,"SW",20,4,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V37   ","No forest",-6.803317844,42.35912377,"3 - UTM10x10 + Elevation",1200
"R-P23934",0.000807057952967816,0.0070480255257892,"14","V39",11,323934,103,14018,"29TPG88","",25901,880,"Debajo de Romiña","ES","ATL_COAST","N_DUNES",100,"SW",15,25,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.787049106,42.33084935,"3 - UTM10x10 + Elevation",880
"R-P23935",0.000923695318731432,0.00730545020265672,"14","V39",11,323935,94,13712,"29TPG88","",25902,980,"Casaio","ES","ATL_COAST","N_DUNES",100,"",NA,2,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.794250948,42.2891911,"3 - UTM10x10 + Elevation",980
"R-P23936",0.00174532429694119,0.00876112794888773,"14","V39",11,323936,98,10151,"29TPG88","",25903,980,"Casaio","ES","ATL_COAST","N_DUNES",100,"S",3,4,"742","Galio aparines-Conietum maculati","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.792434257,42.3396754,"3 - UTM10x10 + Elevation",980
"R-P23937",-0.0189108506278043,0.0250914436666584,"15","V38",10,323937,47,11764,"29TPG88","29TPG8280",25904,1850,"Entre Trevinca Norte y O Teixadal","ES","ATL_COAST","N_DUNES",NA,"NE",10,80,"8568","Comunidad de Chenopodium bonus-henricus","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V38   ","No forest",-6.789888778,42.25691991,"1 - UTM1x1 + Elevation",1850
"R-P23941",-0.00640065392138844,0.0173792595961709,"15","V39",11,323941,103,9996,"29TPG79","",25866,880,"Pusmazán, bajo chopos y olmos","ES","ATL_COAST","N_DUNES",100,"",NA,20,"2725a","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.906536601,42.37905898,"3 - UTM10x10 + Elevation",880
"R-P23942",-0.00607704771045908,0.0147547927817019,"15","V39",11,323942,97,11918,"29TPG69","",25867,960,"Candeda, bajo olmos","ES","ATL_COAST","N_DUNES",100,"SE",60,10,"2725a","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.951458027,42.35950892,"3 - UTM10x10 + Elevation",960
"R-P23944",-0.00858167268776339,0.017987940377617,"15","V39",11,323944,92,10855,"29TPG69","",25868,900,"Candeda, cerca del río","ES","ATL_COAST","N_DUNES",100,"NW",15,4,"2725a","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.93725768,42.36540068,"3 - UTM10x10 + Elevation",900
"R-P23945",-0.00842027214657962,0.0197388585277479,"15","V39",11,323945,84,10909,"29TPG89","",25869,1260,"Lardeira, base de un muro","ES","ATL_COAST","N_DUNES",100,"SW",25,4,"2725a","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.798471247,42.35928467,"3 - UTM10x10 + Elevation",1260
"R-P23948",-0.0101949524305489,0.0167355373031294,"15","V39",11,323948,113,11250,"29TPG79","29TPG7693",25870,660,"Casoio bajo nogales y castaños","ES","ATL_COAST","N_DUNES",100,"N",15,20,"2725b","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.860262829,42.37702709,"1 - UTM1x1 + Elevation",660
"R-P23949",-0.00676151222924035,0.0131277635328311,"15","V39",11,323949,113,11250,"29TPG79","29TPG7693",25871,660,"Casoio bajo nogales y castaños","ES","ATL_COAST","N_DUNES",100,"",NA,25,"2725b","Geranio robertiani-Caryolophetum sempervirentis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.860262829,42.37702709,"1 - UTM1x1 + Elevation",660
"R-P23950",-0.0113090457886454,0.0488560242660582,"14","V39",11,323950,117,9665,"29TPG79","",25872,500,"Viladequinta","ES","ATL_COAST","N_DUNES",100,"",NA,12,"8569","Comunidad de Smyrnium olusatrum","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.847038344,42.39908231,"3 - UTM10x10 + Elevation",500
"R-P23951",0.0817933103620769,0.035130517703703,"15","V39",11,323951,107,13199,"29TPG88","",25873,900,"Romiña","ES","ATL_COAST","N_DUNES",80,"S",15,2,"8569","Comunidad de Smyrnium olusatrum","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V39   ","No forest",-6.792109824,42.33428357,"3 - UTM10x10 + Elevation",900
"R-P23959",0.0058556971658856,-0.0577897682274706,"1","V34",7,323959,128,9569,"29TPG79","",25878,350,"Sobradelo, margen derecho del río","ES","ATL_COAST","N_DUNES",90,"",NA,3,"2873","Polygono-Matricarietum matricarioidis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V34   ","No forest",-6.82410259,42.42146088,"3 - UTM10x10 + Elevation",350
"R-P23960",0.00468925481577018,-0.0720004260037095,"1","V35",8,323960,128,9092,"29TPG79","",25879,350,"Sobradelo, margen derecho del río","ES","ATL_COAST","N_DUNES",80,"",NA,2,"2873","Polygono-Matricarietum matricarioidis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V35   ","No forest",-6.821895586,42.42513626,"3 - UTM10x10 + Elevation",350
"R-P23961",0.00413921817180951,-0.066114683422514,"1","V",8,323961,129,10699,"29TPG79","",25880,350,"Sobradelo, margen derecho del río","ES","ATL_COAST","N_DUNES",60,"S",3,2,"2873","Polygono-Matricarietum matricarioidis","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V     ","No forest",-6.908769888,42.41499923,"3 - UTM10x10 + Elevation",350
"R-P23966",-0.0103905422948058,-0.0701742474649577,"12","V15",4,323966,87,11597,"29TPG89","",25843,1260,"Lardeira, cultivo de nabos","ES","ATL_COAST","N_DUNES",100,"",NA,15,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.701848045,42.36785213,"3 - UTM10x10 + Elevation",1260
"R-P23967",-0.00843500874112196,-0.0681317569952078,"12","V15",4,323967,98,10583,"29TPG88","",25844,980,"Casaio, cultivo de nabos y cebollas","ES","ATL_COAST","N_DUNES",80,"S",3,40,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.789903594,42.33795834,"3 - UTM10x10 + Elevation",980
"R-P23968",-0.0085949051996648,-0.0627956739286761,"4","V15",4,323968,100,9154,"29TPG88","",25845,1000,"Casaio, nabizal","ES","ATL_COAST","N_DUNES",90,"",NA,20,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.797279383,42.33951481,"3 - UTM10x10 + Elevation",1000
"R-P23969",-0.00740813761936196,-0.0760709666884123,"12","V15",4,323969,113,10413,"29TPG79","",25846,780,"Portela do Trigal","ES","ATL_COAST","N_DUNES",90,"",NA,40,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.873388684,42.43240945,"3 - UTM10x10 + Elevation",780
"R-P23970",-0.0109638405126313,-0.0696914351318682,"4","V15",4,323970,108,10895,"29TPG79","29TPG7693",25847,670,"Casoio, nabizal","ES","ATL_COAST","N_DUNES",90,"NE",5,10,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.852661296,42.37188065,"1 - UTM1x1 + Elevation",670
"R-P23971",-0.0109235138205827,-0.0694805518866806,"4","V15",4,323971,101,10870,"29TPG79","",25848,880,"Pusmazán, nabizal","ES","ATL_COAST","N_DUNES",70,"",NA,10,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.817286682,42.38927325,"3 - UTM10x10 + Elevation",880
"R-P23972",-0.0128376245484303,-0.0614980587135545,"4","V15",4,323972,97,11918,"29TPG69","",25849,950,"Candeda, nabizal","ES","ATL_COAST","N_DUNES",80,"SE",15,20,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.951458027,42.35950892,"3 - UTM10x10 + Elevation",950
"R-P23973",-0.0147342587121539,-0.0642598989231857,"4","V15",4,323973,110,11197,"29TPG69","",25850,750,"Candeda, nabizal","ES","ATL_COAST","N_DUNES",80,"SE",5,10,"2036","Oxalidi latifoliae-Veronicetum persicae","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.968374135,42.39674089,"3 - UTM10x10 + Elevation",750
"R-P23975",0.0636688849833735,-0.309500802715633,"12","V15",4,323975,94,13553,"29TPG88","",25851,1000,"Casaio.","ES","ATL_COAST","N_DUNES",50,"SW",10,100,"5516","Setario verticillatae-Echinochloetum crus-galli","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.794142933,42.28739382,"3 - UTM10x10 + Elevation",1000
"R-P23976",0.0306024114493425,-0.135822227501303,"12","V15",4,323976,103,11071,"29TPG88","",25852,920,"Debajo de Casaio.","ES","ATL_COAST","N_DUNES",40,"",NA,50,"5516","Setario verticillatae-Echinochloetum crus-galli","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.808197581,42.31934278,"3 - UTM10x10 + Elevation",920
"R-P23977",0.109839437236242,-0.47273374260726,"12","V37",9,323977,96,12952,"29TPG88","",25853,900,"Romiña,","ES","ATL_COAST","N_DUNES",65,"SW",15,70,"5516","Setario verticillatae-Echinochloetum crus-galli","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V37   ","No forest",-6.799849534,42.30161151,"3 - UTM10x10 + Elevation",900
"R-P23978",0.0856746370233375,-0.383409475222064,"12","V15",4,323978,96,12774,"29TPG88","",25854,880,"Debajo de Romiña.","ES","ATL_COAST","N_DUNES",40,"SW",10,100,"5516","Setario verticillatae-Echinochloetum crus-galli","Ortiz, S.","1986","Series de vegetación y su zonación altitudinal en el macizo de Peña Trevinca y serra do Eixo.","Tesis doctoral. Universidade de Santiago de Compostela."," V15   ","No forest",-6.802378921,42.30332841,"3 - UTM10x10 + Elevation",880
