Percentage synoptic table with fidelity {Phi coeff. C } (29 columns)
;;;34;56;56;127;47;43;10;14;100;5;59;34;69;41;12;80;188;34;24;206;16;71;169;39;228;30;145;144;427
Rosa canina aggr.; 0;   ;  ---;  ---;  ---;     5.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.5;     8.3;  ---;  ---;     5.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Papaver argemone; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.5;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;  ---;  ---;  ---;  ---;    12.3;  ---;     1.7;  ---;     3.5;
Avena byzantina; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    26.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Carex muricata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.8;  ---;  ---;  ---;     4.5;    17.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lepidium virginicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    10.2;  ---;  ---;  ---;    12.0;  ---;     2.6;
Moenchia erecta; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    26.9;  ---;  ---;  ---;  ---;
Alchemilla xanthochlora; 0;   ;  ---;  ---;     5.7;    10.8;  ---;  ---;  ---;  ---;     6.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Primula acaulis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    21.0;  ---;  ---;  ---;  ---;     5.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Micropyrum tenellum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    21.8;  ---;     1.6;  ---;     1.6;
Erodium malacoides; 0;   ;  ---;  ---;  ---;     4.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.6;  ---;     4.2;  ---;  ---;     0.6;  ---;     9.2;  ---;     0.8;
Rostraria cristata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.2;  ---;  ---;  ---;  ---;    19.4;  ---;     1.6;
Ranunculus bulbosus; 0;   ;  ---;  ---;  ---;     1.9;  ---;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;  ---;  ---;     4.4;  ---;     4.2;  ---;  ---;     5.5;  ---;  ---;  ---;     1.6;
Trisetum flavescens; 0;   ;  ---;  ---;  ---;     4.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;     2.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Trifolium incarnatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;    23.4;  ---;  ---;  ---;
Lactuca serriola; 0;   ;  ---;  ---;  ---;     1.1;  ---;     9.6;  ---;     4.6;  ---;  ---;  ---;  ---;    12.8;    10.3;  ---;  ---;  ---;     3.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.8;  ---;     4.3;
Lathyrus aphaca; 0;   ;  ---;  ---;  ---;     4.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.3;  ---;  ---;  ---;     0.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;  ---;  ---;  ---;    10.0;
Vinca major; 0;   ;  ---;    18.4;     5.5;     1.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Teesdalia coronopifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;  ---;  ---;  ---;  ---;    26.0;  ---;  ---;  ---;  ---;
Chenopodium vulvaria; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    24.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.1;  ---;  ---;  ---;  ---;  ---;  ---;
Anisantha rubens; 0;   ;  ---;  ---;  ---;     4.7;  ---;     7.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.9;  ---;  ---;
Anchusa azurea; 0;   ;  ---;  ---;  ---;  ---;  ---;    23.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.5;  ---;     0.7;
Campanula rapunculus; 0;   ;  ---;  ---;  ---;  ---;  ---;     7.3;  ---;  ---;     2.6;  ---;  ---;  ---;     4.2;     7.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;
Juncus effusus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    20.0;  ---;  ---;  ---;  ---;     4.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.5;
Centaurium erythraea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    24.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;
Carduus nigrescens; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sparganium erectum; 0;   ;  ---;  ---;  ---;  ---;     6.5;  ---;  ---;  ---;  ---;  ---;  ---;    19.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sinapis arvensis; 0;   ;     9.7;  ---;     0.6;     7.1;  ---;     4.4;    18.8;  ---;  ---;  ---;  ---;  ---;     3.1;  ---;  ---;  ---;     0.8;  ---;  ---;  ---;     3.6;  ---;  ---;  ---;  ---;  ---;     4.3;  ---;  ---;
Festuca summilusitana aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Euphorbia terracina; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Linaria angustissima; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cynoglossum dioscoridis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cyperus capitatus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Phleum arenarium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sonchus bulbosus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Biscutella laevigata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Phelipanche arenaria; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Centaurea sphaerocephala; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Osyris alba; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Genista tridentata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Paronychia argentea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Fraxinus excelsior; 0;   ;  ---;  ---;  ---;     1.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    19.7;     4.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sporobolus indicus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.9;  ---;     4.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.1;  ---;  ---;  ---;     1.4;  ---;    13.0;
Melica ciliata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.2;  ---;  ---;    16.5;     0.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Amaranthus powellii; 0;   ;  ---;  ---;  ---;  ---;    28.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lathyrus linifolius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Valeriana montana; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Periballia involucrata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Salix x multidentata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vicia orobus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Carduus carlinoides; 0;   ;  ---;  ---;    11.4;  ---;  ---;     7.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;  ---;  ---;
Cerastium gracile; 0;   ;  ---;  ---;    11.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.1;  ---;  ---;  ---;  ---;
Filago gallica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;  ---;     8.7;     3.0;  ---;     9.5;  ---;  ---;  ---;     1.4;
Doronicum carpetanum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.6;
Gentiana lutea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.6;
Anisantha tectorum; 0;   ;  ---;     5.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.2;  ---;  ---;     0.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.9;  ---;     1.3;  ---;     2.1;
Geranium pusillum; 0;   ;  ---;  ---;    11.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.4;  ---;  ---;  ---;  ---;  ---;     3.7;  ---;  ---;  ---;  ---;     3.6;  ---;  ---;
Omphalodes nitida; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.1;  ---;     0.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Leucanthemum ircutianum aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.1;  ---;     0.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Dryopteris filix-mas; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.1;  ---;     0.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sixalix atropurpurea; 0;   ;  ---;  ---;  ---;  ---;  ---;    22.5;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.3;  ---;  ---;
Digitalis parviflora; 0;   ;  ---;  ---;    23.0;  ---;  ---;  ---;  ---;  ---;     5.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sedum anglicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;  ---;    10.3;  ---;  ---;  ---;  ---;    11.5;     2.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Drabella muralis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.5;    18.6;  ---;     2.2;  ---;  ---;  ---;  ---;     0.4;  ---;     1.2;  ---;  ---;
Clinopodium nepeta; 0;   ;     8.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;  ---;  ---;     7.3;     0.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;     2.8;
Hypericum pulchrum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    26.8;  ---;     0.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.4;  ---;  ---;  ---;  ---;
Geranium columbinum; 0;   ;  ---;  ---;  ---;     1.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.2;  ---;  ---;  ---;     8.7;  ---;     0.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Gnaphalium sylvaticum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;  ---;  ---;  ---;  ---;  ---;    26.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Festuca elegans; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;  ---;  ---;  ---;  ---;  ---;    26.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Oenothera rosea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.6;  ---;     8.6;     7.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.6;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;
Carex cuprina; 0;   ;  ---;  ---;  ---;     4.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.0;  ---;  ---;     2.5;     8.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.6;
Echium rosulatum; 0;   ;  ---;     0.7;     3.6;  ---;    18.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    12.0;     5.8;  ---;  ---;  ---;  ---;     4.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.0;  ---;     0.1;
Dorycnium rectum; 0;   ;  ---;     4.8;  ---;     9.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Nasturtium officinale; 0;   ;  ---;  ---;  ---;  ---;    20.0;  ---;  ---;  ---;  ---;  ---;  ---;     8.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Gaudinia fragilis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.5;    15.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.8;  ---;  ---;  ---;     2.0;
Euphorbia segetalis; 0;   ;  ---;  ---;  ---;  ---;  ---;     6.6;  ---;  ---;  ---;  ---;  ---;  ---;    18.0;  ---;  ---;     3.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Polypogon monspeliensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    19.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.4;
Phalaris canariensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.9;  ---;  ---;  ---;  ---;  ---;     0.5;  ---;  ---;     0.8;  ---;  ---;  ---;     8.0;  ---;     2.0;
Trifolium pratense; 0;   ;     2.0;  ---;     3.5;     2.5;  ---;  ---;    10.7;    11.8;     0.6;  ---;  ---;  ---;    21.1;     8.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.2;  ---;     2.4;
Lactuca viminea; 0;   ;  ---;  ---;     4.7;     4.0;  ---;     6.5;  ---;  ---;     2.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;
Hypericum tetrapterum; 0;   ;     8.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    18.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.0;
Lepidium draba; 0;   ;  ---;  ---;  ---;  ---;  ---;    21.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.5;  ---;  ---;  ---;  ---;     1.1;  ---;     1.2;
Ficaria verna; 0;   ;     8.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.1;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;     1.8;  ---;  ---;  ---;  ---;
Juncus inflexus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;     8.5;  ---;     6.8;  ---;  ---;  ---;  ---;  ---;     0.5;  ---;  ---;     0.8;  ---;  ---;  ---;  ---;  ---;     6.5;
Conopodium majus; 0;   ;  ---;  ---;  ---;     1.5;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.5;  ---;  ---;  ---;  ---;  ---;  ---;    13.2;  ---;  ---;  ---;     1.2;
Potentilla erecta; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    27.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Spergularia rubra; 0;   ;  ---;  ---;     1.7;  ---;  ---;  ---;  ---;     6.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    20.4;    14.4;    23.2;  ---;  ---;  ---;  ---;  ---;
Galium saxatile aggr.; 0;   ;  ---;  ---;     4.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    25.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asperugo procumbens; 0;   ;  ---;  ---;    27.4;  ---;  ---;  ---;  ---;  ---;     2.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lotus hispidus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    30.0;  ---;  ---;  ---;  ---;  ---;     0.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Laurus nobilis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    20.1;  ---;  ---;     1.1;
Pseudarrhenatherum longifolium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.3;  ---;  ---;     6.6;  ---;  ---;     0.6;     8.2;  ---;  ---;  ---;  ---;     0.8;  ---;     0.3;  ---;  ---;  ---;     4.1;
Phleum nodosum; 0;   ;  ---;     4.5;  ---;  ---;  ---;  ---;  ---;  ---;     8.4;  ---;  ---;  ---;     8.1;  ---;  ---;  ---;     0.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.4;  ---;  ---;
Asplenium obovatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.0;  ---;  ---;  ---;  ---;     2.8;     2.2;     8.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Rhinanthus minor; 0;   ;  ---;  ---;    15.8;     8.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.2;  ---;  ---;
Symphytum tuberosum; 0;   ;    26.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Elymus caninus; 0;   ;  ---;  ---;     4.5;     1.3;    12.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.4;  ---;  ---;  ---;     3.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.1;
Reseda phyteuma; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    29.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;  ---;  ---;
Fumaria martinii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.4;  ---;  ---;  ---;  ---;    24.7;  ---;  ---;  ---;  ---;
Arctotheca calendula; 0;   ;  ---;     4.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.2;     2.5;  ---;     0.2;  ---;     1.0;  ---;     0.3;
Montia fontana; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.3;  ---;  ---;     0.7;  ---;    23.2;  ---;  ---;  ---;  ---;
Ranunculus parviflorus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.8;  ---;    12.2;  ---;  ---;  ---;  ---;     8.2;  ---;  ---;  ---;     1.0;
Salix purpurea; 0;   ;  ---;  ---;  ---;  ---;    11.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    17.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;
